time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity,activity_labeled
116250,41.75,0.43,16.5,1.12,22.25,0.83,bending1,0
116500,41.25,0.83,18.5,0.87,22.25,0.43,bending1,0
116750,40.0,1.0,18.75,0.83,19.25,1.3,bending1,0
117250,37.75,1.3,18.75,1.3,8.0,4.06,bending1,0
117500,37.0,0.71,16.0,1.41,12.33,0.94,bending1,0
117750,38.25,0.83,15.5,1.12,16.5,0.5,bending1,0
118000,40.25,1.3,18.0,0.0,18.5,0.5,bending1,0
118250,42.33,0.47,18.5,0.5,21.33,0.47,bending1,0
118500,43.33,0.47,17.67,0.47,22.25,0.83,bending1,0
118750,43.5,0.5,14.5,1.12,22.5,0.87,bending1,0
119000,44.0,0.0,18.0,0.71,22.25,1.09,bending1,0
119250,44.25,0.83,16.5,2.29,23.25,1.3,bending1,0
119500,42.5,0.87,13.5,1.5,16.25,3.11,bending1,0
119750,41.5,0.5,15.25,1.79,13.0,1.22,bending1,0
0,42.0,0.0,18.5,0.5,12.0,0.0,bending1,0
250,42.0,0.0,18.0,0.0,11.33,0.94,bending1,0
500,42.75,0.43,16.75,1.79,18.25,0.43,bending1,0
750,42.5,0.5,16.75,0.83,19.0,1.22,bending1,0
1000,43.0,0.82,16.25,0.83,18.0,0.0,bending1,0
1250,43.67,0.47,12.75,0.83,19.0,0.82,bending1,0
1500,43.5,0.5,12.0,0.0,19.75,0.43,bending1,0
1750,43.5,0.5,13.75,0.83,18.5,0.5,bending1,0
2000,43.33,0.47,15.33,0.47,20.5,0.5,bending1,0
2250,43.5,0.5,18.0,1.87,20.5,0.87,bending1,0
2500,43.5,0.5,18.5,0.5,19.5,1.66,bending1,0
2750,43.75,0.83,19.67,0.47,16.0,0.82,bending1,0
3000,44.25,0.43,21.0,0.0,17.2,0.75,bending1,0
3250,44.0,0.71,21.0,0.0,16.5,0.87,bending1,0
3500,43.75,0.83,19.25,1.3,17.25,2.28,bending1,0
3750,43.75,0.43,20.0,1.41,19.33,0.94,bending1,0
4000,43.33,0.94,18.0,1.41,21.33,0.47,bending1,0
4250,42.5,0.87,13.75,1.3,19.5,1.66,bending1,0
4500,42.33,0.47,17.0,1.41,16.25,1.3,bending1,0
4750,41.75,0.43,17.25,0.83,14.0,1.0,bending1,0
5000,41.5,0.5,15.5,1.12,17.0,1.22,bending1,0
5250,42.0,0.0,16.5,0.5,19.25,0.83,bending1,0
5500,42.67,0.47,17.0,1.22,22.0,1.63,bending1,0
5750,42.0,0.0,15.0,0.0,23.5,0.5,bending1,0
6000,41.5,0.5,14.67,0.47,24.0,0.0,bending1,0
6250,40.75,0.83,15.0,1.22,23.75,0.43,bending1,0
6500,41.5,0.5,17.25,0.83,24.75,1.3,bending1,0
7500,42.75,0.83,11.25,3.34,23.0,1.22,bending1,0
7750,42.67,0.47,10.67,1.25,21.0,0.0,bending1,0
8000,42.2,0.4,12.2,0.4,21.17,0.37,bending1,0
8250,42.75,0.43,14.5,0.5,21.0,0.0,bending1,0
8500,43.5,0.5,15.0,0.0,21.0,0.0,bending1,0
8750,43.67,0.47,15.0,0.0,21.33,0.47,bending1,0
9000,44.5,0.5,15.0,0.0,21.0,0.0,bending1,0
9250,44.5,0.5,14.75,0.43,21.25,0.43,bending1,0
9500,44.5,0.5,15.0,0.0,21.25,0.43,bending1,0
9750,44.25,0.83,14.5,0.5,21.0,0.0,bending1,0
10000,44.5,0.5,15.0,0.0,21.0,0.0,bending1,0
10250,44.5,0.5,15.0,0.0,21.0,0.0,bending1,0
10500,44.5,0.5,15.0,0.0,21.0,0.0,bending1,0
10750,44.5,0.5,14.75,0.43,21.0,0.0,bending1,0
11000,43.5,1.12,11.5,0.5,21.75,0.43,bending1,0
11250,42.25,0.43,15.25,4.44,23.25,1.92,bending1,0
22250,43.75,1.09,12.5,0.87,22.25,1.3,bending1,0
22500,42.75,0.83,15.0,0.0,18.75,0.83,bending1,0
22750,42.0,0.0,12.5,1.5,17.5,0.5,bending1,0
23000,41.5,0.5,11.25,0.83,14.5,0.87,bending1,0
23250,42.0,0.0,14.25,0.83,15.5,1.8,bending1,0
23500,42.0,0.0,15.0,0.0,18.33,0.47,bending1,0
23750,42.0,0.0,14.5,0.5,20.75,0.43,bending1,0
24000,42.0,0.0,18.5,1.12,16.0,1.41,bending1,0
24250,42.0,0.0,17.25,0.83,15.75,0.83,bending1,0
24500,42.0,0.0,15.75,0.43,13.0,0.71,bending1,0
24750,42.0,0.0,14.0,0.82,14.25,1.3,bending1,0
25000,42.0,0.0,13.0,0.71,18.25,2.17,bending1,0
25250,42.25,0.43,12.0,0.0,21.25,0.43,bending1,0
25500,42.25,0.43,12.5,0.5,22.0,0.71,bending1,0
25750,42.25,0.43,13.0,0.0,21.5,0.5,bending1,0
26000,42.75,0.83,13.5,0.5,22.5,0.5,bending1,0
26250,43.0,0.71,12.5,0.5,22.75,0.43,bending1,0
26500,42.5,0.5,12.25,0.43,22.25,0.43,bending1,0
26750,43.0,1.0,12.0,0.0,23.0,0.0,bending1,0
27000,43.5,0.5,11.5,0.87,23.5,0.5,bending1,0
27250,43.67,0.47,12.0,0.0,23.33,0.47,bending1,0
27750,43.5,0.5,15.75,0.83,21.25,0.43,bending1,0
28000,43.67,0.47,17.33,0.47,21.0,0.0,bending1,0
28250,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
28500,44.25,0.43,17.0,0.71,21.67,0.47,bending1,0
28750,44.0,0.71,16.25,0.43,22.0,0.71,bending1,0
29000,43.75,0.43,16.25,0.43,21.5,0.5,bending1,0
29250,43.75,0.43,15.0,0.0,21.25,0.43,bending1,0
29500,43.75,0.43,15.0,0.0,21.33,0.47,bending1,0
29750,43.75,0.43,16.0,0.71,22.0,0.71,bending1,0
30000,44.33,0.47,15.33,0.47,22.67,0.47,bending1,0
30250,44.5,0.5,16.0,0.71,22.5,1.12,bending1,0
30500,44.33,0.47,15.5,0.5,22.5,0.5,bending1,0
30750,44.5,0.5,15.0,0.0,23.5,0.5,bending1,0
31000,44.5,0.5,15.25,0.43,23.5,0.5,bending1,0
31250,44.5,0.5,15.0,0.0,23.5,0.5,bending1,0
31750,44.5,0.5,10.25,1.09,24.75,0.83,bending1,0
32000,44.5,0.5,11.25,0.83,22.75,1.3,bending1,0
32250,44.5,0.5,6.5,0.5,24.25,0.43,bending1,0
32500,44.25,0.43,11.25,1.3,24.25,0.43,bending1,0
32750,43.75,0.83,15.0,0.0,21.67,0.94,bending1,0
33000,43.5,0.5,12.0,1.41,23.25,0.43,bending1,0
33250,43.0,0.71,11.5,0.87,21.5,0.87,bending1,0
33500,42.67,0.47,11.75,0.43,21.33,0.47,bending1,0
33750,42.33,0.47,10.25,1.09,21.0,0.0,bending1,0
34000,42.0,0.0,12.5,1.12,23.25,0.43,bending1,0
34250,42.0,0.0,15.33,0.47,21.25,0.43,bending1,0
34500,42.75,0.43,17.25,0.83,21.0,0.0,bending1,0
34750,43.5,0.5,18.0,0.0,21.0,0.0,bending1,0
35000,43.5,0.5,17.75,0.43,21.5,0.5,bending1,0
35250,43.5,0.5,17.67,0.47,21.67,0.94,bending1,0
35500,44.5,0.5,16.75,0.83,23.0,0.71,bending1,0
35750,43.67,0.47,16.0,0.0,23.67,0.47,bending1,0
36000,43.5,0.5,15.0,0.0,23.75,0.43,bending1,0
36250,43.33,0.47,15.0,0.0,23.5,0.5,bending1,0
36500,43.33,0.47,14.67,0.47,24.0,0.0,bending1,0
36750,43.5,0.5,15.0,0.0,24.0,0.0,bending1,0
37000,43.75,0.43,14.25,0.43,23.75,0.43,bending1,0
37250,44.25,0.43,14.0,0.0,24.0,0.0,bending1,0
37500,44.0,0.71,14.5,0.5,24.0,0.0,bending1,0
37750,43.75,0.43,15.0,0.0,23.75,0.43,bending1,0
38000,44.25,0.83,15.0,0.0,24.0,0.0,bending1,0
38250,44.25,0.43,15.0,0.0,24.0,0.0,bending1,0
38500,44.5,0.5,16.5,1.5,23.0,1.22,bending1,0
38750,44.5,0.5,17.0,1.0,22.75,1.3,bending1,0
39000,44.75,0.43,15.75,0.43,24.0,0.0,bending1,0
39250,44.5,0.5,16.5,0.5,24.0,0.0,bending1,0
39500,44.67,0.47,15.25,0.43,24.0,0.0,bending1,0
39750,44.5,0.5,17.0,1.0,24.0,0.0,bending1,0
40000,44.75,0.43,17.75,0.43,24.0,0.0,bending1,0
40250,44.33,0.47,18.0,0.0,24.0,0.0,bending1,0
40500,44.5,0.5,18.0,0.0,23.5,0.5,bending1,0
40750,44.5,0.5,17.0,1.22,22.75,0.83,bending1,0
41000,44.0,0.71,13.0,1.22,23.25,0.83,bending1,0
41250,42.25,0.43,15.25,1.79,24.0,0.71,bending1,0
41500,42.25,0.43,18.0,2.12,20.5,1.5,bending1,0
41750,43.0,0.71,18.33,0.47,20.0,1.41,bending1,0
42000,44.25,0.43,18.5,0.5,18.75,1.3,bending1,0
42250,44.5,0.5,18.25,0.43,18.0,0.0,bending1,0
42500,44.67,0.47,16.25,1.64,24.0,0.0,bending1,0
42750,44.0,0.71,17.5,1.12,23.0,2.12,bending1,0
43750,44.5,0.5,21.5,1.12,24.0,0.0,bending1,0
44000,45.0,0.0,17.75,0.43,23.75,0.43,bending1,0
44250,44.75,0.43,18.0,0.0,22.5,0.5,bending1,0
44500,44.75,0.43,18.25,0.43,22.25,0.83,bending1,0
44750,45.0,0.0,21.0,0.0,22.75,0.83,bending1,0
45000,45.0,0.0,20.75,0.43,23.0,0.0,bending1,0
45250,45.0,0.0,18.25,0.43,21.0,0.0,bending1,0
45500,45.0,0.0,18.67,0.47,21.0,0.0,bending1,0
45750,45.0,0.0,18.75,0.43,21.25,0.43,bending1,0
46000,44.75,0.43,19.0,0.0,21.0,0.0,bending1,0
46250,45.0,0.0,19.0,0.0,21.0,0.0,bending1,0
46500,45.0,0.0,18.5,0.5,21.0,0.0,bending1,0
46750,45.0,0.0,18.25,0.43,20.75,0.43,bending1,0
47000,45.0,0.0,18.25,0.43,20.75,0.43,bending1,0
47250,45.0,0.0,18.0,0.0,20.5,0.5,bending1,0
47500,45.0,0.0,18.0,0.0,21.0,0.0,bending1,0
47750,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
48000,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
48250,44.5,0.5,18.0,0.0,20.75,0.43,bending1,0
48500,44.5,0.5,18.0,0.0,20.0,0.71,bending1,0
48750,44.67,0.47,18.0,0.0,19.67,1.25,bending1,0
49000,44.5,0.5,18.0,0.0,19.25,0.83,bending1,0
49250,44.33,0.47,18.0,0.0,19.75,0.83,bending1,0
49500,44.5,0.5,18.0,0.0,20.0,0.71,bending1,0
49750,44.5,0.5,18.0,0.0,19.5,0.5,bending1,0
50000,44.5,0.5,18.0,0.0,19.25,0.83,bending1,0
50250,44.5,0.5,18.0,0.0,19.25,1.09,bending1,0
50500,44.5,0.5,18.0,0.0,19.0,0.71,bending1,0
50750,44.5,0.5,18.0,0.0,19.0,0.71,bending1,0
51000,44.5,0.5,18.0,0.0,19.0,0.71,bending1,0
51250,44.5,0.5,18.0,0.0,19.0,0.0,bending1,0
51500,44.5,0.5,18.0,0.0,18.75,0.43,bending1,0
51750,45.0,0.0,18.0,0.0,19.0,0.82,bending1,0
52000,44.75,0.43,18.0,0.0,19.25,0.43,bending1,0
52250,45.0,0.0,18.0,0.0,19.5,0.5,bending1,0
52500,45.0,0.0,18.25,0.43,19.67,1.25,bending1,0
52750,45.0,0.0,18.0,0.0,20.0,0.71,bending1,0
53000,45.0,0.0,18.0,0.0,19.0,1.0,bending1,0
53250,45.0,0.0,18.0,0.0,19.25,0.83,bending1,0
53500,44.67,0.47,18.0,0.0,18.25,0.43,bending1,0
53750,44.75,0.43,18.0,0.0,18.67,0.94,bending1,0
54000,45.0,0.0,18.25,0.43,18.25,0.43,bending1,0
54250,45.0,0.0,18.0,0.0,18.25,0.43,bending1,0
54500,44.75,0.43,18.0,0.0,18.0,0.0,bending1,0
54750,45.0,0.0,18.0,0.0,18.33,0.47,bending1,0
55000,45.0,0.0,18.0,0.0,18.33,0.47,bending1,0
55250,45.0,0.0,18.0,0.0,18.0,0.0,bending1,0
55500,45.0,0.0,18.0,0.0,18.0,0.0,bending1,0
55750,45.0,0.0,18.0,0.0,18.25,0.43,bending1,0
56000,45.0,0.0,18.0,0.0,18.25,0.43,bending1,0
56250,45.0,0.0,18.0,0.0,18.0,0.0,bending1,0
56500,45.0,0.0,18.0,0.0,18.5,0.87,bending1,0
56750,45.0,0.0,19.0,0.71,18.5,0.5,bending1,0
57000,45.0,0.0,20.25,0.43,18.5,0.5,bending1,0
57250,45.0,0.0,20.75,0.43,18.5,0.5,bending1,0
57500,44.5,0.5,21.0,0.0,18.33,0.47,bending1,0
57750,44.5,0.5,21.0,0.0,18.25,0.43,bending1,0
58000,44.5,0.5,21.0,0.0,18.0,0.0,bending1,0
58250,44.67,0.47,21.0,0.0,18.0,0.0,bending1,0
58500,43.5,0.5,20.0,0.71,17.5,0.5,bending1,0
58750,42.0,0.0,17.75,1.09,16.5,0.5,bending1,0
59000,38.75,1.09,14.25,0.83,16.25,1.09,bending1,0
59250,36.67,0.94,13.67,0.47,18.5,0.87,bending1,0
59500,39.25,0.43,16.0,0.71,16.75,0.83,bending1,0
59750,43.25,1.3,18.0,1.87,18.0,0.71,bending1,0
61000,47.5,0.5,20.75,1.09,22.0,1.22,bending1,0
61250,47.5,0.5,18.0,0.0,24.67,0.94,bending1,0
61500,47.5,0.5,18.6,0.8,24.0,0.0,bending1,0
61750,47.75,0.43,19.0,0.82,24.0,0.0,bending1,0
62250,47.75,0.43,18.0,0.0,24.0,0.0,bending1,0
64000,46.75,1.09,18.0,0.0,24.0,0.71,bending1,0
64250,44.5,1.5,15.75,2.49,21.25,0.43,bending1,0
64500,42.0,0.0,12.75,0.43,20.75,0.43,bending1,0
64750,42.5,0.5,17.75,1.09,20.25,0.83,bending1,0
65500,43.75,0.83,19.0,2.16,22.33,1.25,bending1,0
65750,43.5,0.5,17.5,0.5,24.5,0.87,bending1,0
66000,44.33,0.47,16.0,1.0,24.33,0.47,bending1,0
66250,43.4,0.49,11.25,0.83,24.2,0.4,bending1,0
66500,43.67,0.47,7.33,2.36,24.0,0.0,bending1,0
66750,44.5,0.5,7.75,0.83,25.0,1.0,bending1,0
67000,45.0,0.0,5.0,0.82,24.75,0.83,bending1,0
67250,45.0,0.0,5.0,1.0,24.0,0.0,bending1,0
67500,45.0,0.0,1.5,0.5,24.25,0.43,bending1,0
67750,45.0,0.0,3.0,0.0,24.0,0.0,bending1,0
68000,45.0,0.0,4.5,2.5,24.0,0.0,bending1,0
68250,44.75,0.43,6.0,1.58,24.0,0.0,bending1,0
68500,44.5,0.5,7.0,1.22,24.0,0.0,bending1,0
68750,43.5,0.5,6.33,0.94,24.0,0.0,bending1,0
69000,44.25,0.43,10.0,0.71,24.0,0.0,bending1,0
69250,44.0,0.82,10.75,0.83,23.67,0.47,bending1,0
69500,43.5,0.5,12.0,0.0,22.5,0.5,bending1,0
69750,43.33,0.47,13.33,0.47,21.5,0.5,bending1,0
70000,43.5,0.5,14.5,0.5,21.5,0.5,bending1,0
70250,43.5,0.5,12.75,1.48,22.75,1.09,bending1,0
70500,43.5,0.5,13.5,0.87,22.0,0.71,bending1,0
70750,43.5,0.5,14.67,0.47,21.75,0.83,bending1,0
71000,43.5,0.5,15.0,0.0,21.5,0.5,bending1,0
71250,43.75,0.43,14.75,0.43,22.0,1.0,bending1,0
71500,43.5,0.5,15.0,0.0,22.25,0.83,bending1,0
71750,44.0,0.0,15.0,0.0,21.75,0.83,bending1,0
72000,44.25,0.43,15.0,0.0,22.67,0.47,bending1,0
72250,43.75,0.43,14.0,1.0,23.0,0.71,bending1,0
72500,44.25,0.43,13.0,0.71,23.75,0.43,bending1,0
72750,44.33,0.47,14.25,0.43,24.0,0.0,bending1,0
73000,44.5,0.5,14.25,0.83,24.0,0.0,bending1,0
73250,44.2,0.4,15.0,0.0,23.4,0.49,bending1,0
73500,44.0,0.0,15.0,0.0,23.67,0.47,bending1,0
73750,44.25,0.43,14.75,0.43,23.5,0.5,bending1,0
74000,44.33,0.47,14.67,0.47,23.0,0.71,bending1,0
74250,44.5,0.5,15.0,0.0,22.75,0.43,bending1,0
74500,44.5,0.5,15.0,0.0,22.25,0.43,bending1,0
74750,44.5,0.5,15.25,0.43,21.75,0.83,bending1,0
75000,44.5,0.5,14.75,0.43,22.75,0.43,bending1,0
75250,44.5,0.5,15.0,0.0,22.25,0.83,bending1,0
75500,44.5,0.5,15.5,0.5,21.25,0.43,bending1,0
75750,44.5,0.5,16.0,0.0,21.33,0.47,bending1,0
76000,44.5,0.5,15.33,0.47,21.0,0.0,bending1,0
76250,44.67,0.47,16.0,0.71,21.0,0.0,bending1,0
76500,44.5,0.5,17.5,0.5,21.25,0.43,bending1,0
76750,44.5,0.5,16.75,0.43,21.25,0.43,bending1,0
77000,44.33,0.47,17.0,0.0,21.25,0.43,bending1,0
77250,44.5,0.5,17.25,0.43,21.0,0.0,bending1,0
77500,44.5,0.5,17.75,0.43,21.25,0.43,bending1,0
77750,44.5,0.5,18.0,0.0,21.25,0.43,bending1,0
78000,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
78250,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
78500,44.5,0.5,18.0,0.0,20.75,0.43,bending1,0
78750,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
79000,44.5,0.5,17.5,0.5,21.25,0.43,bending1,0
79250,44.67,0.47,17.75,0.43,21.0,0.0,bending1,0
79500,44.5,0.5,17.0,0.0,21.25,0.43,bending1,0
79750,44.5,0.5,16.75,0.43,21.5,0.5,bending1,0
80000,44.33,0.47,15.67,0.47,21.0,0.0,bending1,0
80250,44.5,0.5,16.5,0.87,21.25,0.43,bending1,0
80500,44.5,0.5,17.0,0.0,21.25,0.43,bending1,0
80750,44.5,0.5,17.0,0.0,21.5,0.5,bending1,0
81000,44.5,0.5,17.0,0.0,21.25,0.43,bending1,0
81250,44.5,0.5,17.75,0.43,21.5,0.5,bending1,0
81500,44.5,0.5,18.0,0.0,21.5,0.87,bending1,0
81750,44.5,0.5,18.33,0.47,21.0,0.0,bending1,0
82000,44.67,0.47,18.0,0.0,21.0,0.0,bending1,0
82250,44.33,0.47,18.0,0.0,21.25,0.43,bending1,0
82500,44.6,0.49,18.0,0.0,21.25,0.43,bending1,0
82750,44.33,0.47,19.0,0.0,21.0,0.0,bending1,0
83000,44.5,0.5,19.0,0.0,21.0,0.0,bending1,0
83250,44.5,0.5,18.5,0.5,21.0,0.0,bending1,0
83500,44.5,0.5,18.75,0.43,21.0,0.0,bending1,0
83750,44.75,0.43,19.25,0.43,21.0,0.0,bending1,0
84000,44.67,0.47,19.0,0.0,21.0,0.0,bending1,0
84250,44.5,0.5,19.0,0.0,21.0,0.0,bending1,0
84500,44.5,0.5,18.75,0.43,21.0,0.0,bending1,0
84750,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
85000,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
85250,44.5,0.5,18.25,0.43,21.0,0.0,bending1,0
85500,44.67,0.47,18.0,0.0,20.67,0.47,bending1,0
85750,44.67,0.47,17.5,0.5,21.0,0.0,bending1,0
86000,44.33,0.47,18.0,0.0,21.0,0.0,bending1,0
86250,44.33,0.47,18.0,0.0,20.25,0.83,bending1,0
86500,44.5,0.5,18.0,0.0,20.0,0.71,bending1,0
86750,44.5,0.5,17.75,0.43,20.25,0.83,bending1,0
87000,44.5,0.5,18.0,0.0,21.0,0.0,bending1,0
87250,44.5,0.5,17.75,0.43,21.25,0.43,bending1,0
87500,44.5,0.5,16.5,0.5,21.0,0.0,bending1,0
87750,44.5,0.5,17.75,0.43,21.0,0.0,bending1,0
88000,44.5,0.5,18.0,0.0,20.33,0.47,bending1,0
88250,44.5,0.5,18.0,0.0,20.5,0.5,bending1,0
88500,44.5,0.5,18.5,0.5,20.75,0.43,bending1,0
88750,44.75,0.43,18.5,0.5,20.5,0.87,bending1,0
89000,44.5,0.5,18.5,0.5,20.5,0.5,bending1,0
89250,45.0,0.0,18.0,0.0,20.0,1.0,bending1,0
89500,45.0,0.0,18.25,0.43,20.33,0.94,bending1,0
89750,45.0,0.0,18.0,0.0,19.75,0.83,bending1,0
90000,44.75,0.43,18.0,0.0,19.75,0.43,bending1,0
90250,44.75,0.43,18.0,0.0,19.75,0.83,bending1,0
90500,44.75,0.43,18.0,0.0,19.25,0.83,bending1,0
90750,44.75,0.43,18.25,0.43,19.5,0.5,bending1,0
91000,44.75,0.43,19.25,0.43,19.75,0.83,bending1,0
91250,44.75,0.43,18.0,0.0,19.5,0.5,bending1,0
91500,44.5,0.5,18.25,0.43,19.5,0.87,bending1,0
91750,44.75,0.43,19.25,0.43,19.5,0.5,bending1,0
92000,44.75,0.43,19.0,0.82,19.33,0.94,bending1,0
92250,44.5,0.5,19.5,0.5,18.75,0.43,bending1,0
92500,44.5,0.5,18.0,0.0,18.5,0.5,bending1,0
92750,44.33,0.47,18.0,0.0,18.67,0.94,bending1,0
93000,42.0,0.71,12.25,3.56,16.75,0.83,bending1,0
93500,38.33,0.47,7.67,0.47,19.25,1.3,bending1,0
93750,38.5,0.5,12.5,3.5,23.5,1.5,bending1,0
94000,37.33,1.25,14.33,1.25,22.5,2.96,bending1,0
94250,36.25,0.43,15.0,0.71,21.5,2.69,bending1,0
94500,36.5,0.5,18.0,0.71,22.75,1.3,bending1,0
94750,37.5,0.87,16.5,0.87,24.0,0.0,bending1,0
95000,39.25,0.43,16.25,1.09,24.0,0.0,bending1,0
95250,41.75,0.43,16.5,1.12,24.75,0.83,bending1,0
95500,42.0,0.0,13.0,1.73,21.75,1.3,bending1,0
95750,42.0,0.0,20.0,2.92,23.25,1.48,bending1,0
96000,42.5,0.5,22.0,1.0,23.25,0.83,bending1,0
96250,44.25,0.43,21.25,0.43,21.5,1.12,bending1,0
96500,45.0,0.0,21.75,0.83,23.25,1.3,bending1,0
96750,45.0,0.0,19.67,1.25,24.0,0.0,bending1,0
97000,45.0,0.0,20.25,1.3,22.67,2.62,bending1,0
97250,45.0,0.0,21.33,0.47,20.5,1.8,bending1,0
97500,45.0,0.0,22.0,1.0,24.75,1.64,bending1,0
98250,43.0,1.0,9.33,2.05,24.0,0.71,bending1,0
98500,43.0,0.82,12.5,0.5,22.5,0.5,bending1,0
98750,42.75,0.43,11.0,1.0,21.75,0.83,bending1,0
99000,43.25,0.43,9.5,0.5,22.0,1.0,bending1,0
99250,43.5,0.5,13.25,1.79,23.75,0.43,bending1,0
99500,43.75,0.83,15.0,0.0,23.67,0.47,bending1,0
99750,44.5,0.5,13.5,1.66,23.5,0.87,bending1,0
100000,44.67,0.47,13.75,1.79,22.0,0.82,bending1,0
100250,44.33,0.47,14.0,1.41,23.0,0.71,bending1,0
100500,44.5,0.5,15.0,0.0,23.5,0.5,bending1,0
100750,44.75,0.43,15.25,0.83,22.5,0.87,bending1,0
101000,44.5,0.5,13.75,1.3,23.75,0.43,bending1,0
101250,45.0,0.0,14.25,1.48,23.25,0.83,bending1,0
101500,44.75,0.43,15.75,0.83,21.75,0.83,bending1,0
101750,45.0,0.0,16.75,0.43,21.5,0.5,bending1,0
102000,45.0,0.0,15.5,1.12,21.25,0.43,bending1,0
102250,46.25,0.43,11.75,0.83,18.5,0.87,bending1,0
102500,46.75,0.43,12.0,0.0,18.5,0.87,bending1,0
102750,46.5,0.5,12.5,1.12,20.5,0.87,bending1,0
103000,46.5,0.5,15.5,0.87,21.25,0.43,bending1,0
103250,46.5,0.5,17.0,0.0,21.0,0.0,bending1,0
103500,47.25,0.43,16.25,0.83,21.0,0.0,bending1,0
103750,47.67,0.47,14.75,1.79,21.75,0.83,bending1,0
105250,47.75,0.43,12.25,1.48,17.25,0.83,bending1,0
105500,46.75,0.83,14.0,1.22,13.75,1.3,bending1,0
105750,45.5,0.5,14.25,0.43,15.25,1.09,bending1,0
106000,45.5,0.5,17.0,0.71,16.5,1.12,bending1,0
106250,46.0,1.0,16.5,1.66,17.75,0.43,bending1,0
106500,45.5,0.87,14.67,0.47,16.67,1.25,bending1,0
106750,43.0,1.22,15.25,0.43,17.5,0.5,bending1,0
107000,42.5,0.5,15.0,0.0,18.67,0.47,bending1,0
107250,42.75,0.43,13.25,0.83,20.0,0.71,bending1,0
107500,43.5,0.5,12.0,0.0,21.0,0.0,bending1,0
107750,43.5,0.5,11.75,0.43,21.5,0.5,bending1,0
108000,44.0,0.0,12.0,0.0,23.0,0.71,bending1,0
108250,44.5,0.5,12.25,0.43,23.25,0.83,bending1,0
108500,44.0,0.71,10.75,0.83,23.75,0.43,bending1,0
108750,44.25,0.43,10.0,1.0,23.75,0.43,bending1,0
109000,44.67,0.47,12.0,0.0,24.0,0.0,bending1,0
109250,44.2,0.4,12.0,0.0,23.6,0.49,bending1,0
109500,44.67,0.47,14.0,0.71,23.0,0.0,bending1,0
109750,44.33,0.47,15.0,0.0,22.75,0.83,bending1,0
110000,44.5,0.5,15.0,0.0,22.5,0.5,bending1,0
110250,44.5,0.5,15.0,0.0,22.5,0.5,bending1,0
110500,44.5,0.5,15.25,0.43,21.75,0.83,bending1,0
110750,44.5,0.5,15.0,0.0,22.0,1.0,bending1,0
111000,44.5,0.5,14.67,0.47,22.0,0.0,bending1,0
111250,44.5,0.5,15.0,0.0,22.5,0.5,bending1,0
111500,44.67,0.47,15.0,0.0,22.0,0.82,bending1,0
111750,44.5,0.5,15.25,0.43,22.0,0.71,bending1,0
112000,44.33,0.47,15.33,0.47,22.25,0.43,bending1,0
112250,44.5,0.5,16.0,0.0,21.75,0.83,bending1,0
112500,44.5,0.5,16.33,0.47,21.67,0.94,bending1,0
112750,44.5,0.5,15.75,0.43,21.75,0.43,bending1,0
113000,44.75,0.43,15.5,0.5,21.5,0.5,bending1,0
113250,44.67,0.47,15.0,0.0,22.33,0.47,bending1,0
113500,44.75,0.43,15.0,0.0,21.75,0.83,bending1,0
113750,44.75,0.43,15.0,0.0,21.5,0.5,bending1,0
114000,44.33,0.47,15.0,0.0,21.5,0.5,bending1,0
114250,44.6,0.49,15.2,0.4,21.5,0.5,bending1,0
114500,44.33,0.47,15.0,0.0,22.5,1.12,bending1,0
114750,44.75,0.43,15.25,0.43,23.5,0.5,bending1,0
115000,44.5,0.5,11.25,1.48,24.0,0.0,bending1,0
115250,44.5,0.5,9.5,2.29,24.25,0.43,bending1,0
115500,44.75,0.43,11.25,0.43,24.0,0.0,bending1,0
115750,44.5,0.5,9.75,1.48,23.5,0.87,bending1,0
116000,44.25,0.83,12.0,0.0,23.25,0.83,bending1,0
116250,43.5,1.12,6.0,3.27,23.5,0.87,bending1,0
116500,42.25,0.43,7.67,3.09,22.75,1.3,bending1,0
116750,42.25,0.43,7.67,2.62,22.33,1.25,bending1,0
117000,42.0,0.0,4.5,2.6,23.4,1.2,bending1,0
117250,42.75,0.43,12.5,0.5,23.33,0.94,bending1,0
117500,43.67,0.47,16.67,1.7,24.67,0.94,bending1,0
117750,43.67,0.94,18.67,0.94,24.0,1.73,bending1,0
118000,43.5,0.5,16.5,0.87,23.5,0.87,bending1,0
118250,44.25,0.43,17.75,0.43,24.0,0.0,bending1,0
118500,44.5,0.5,16.75,1.3,24.25,0.43,bending1,0
118750,44.25,0.83,16.25,1.3,24.0,0.0,bending1,0
119000,44.0,0.71,11.0,1.0,24.0,0.0,bending1,0
119250,44.25,0.43,10.25,1.3,22.75,0.83,bending1,0
119500,43.75,0.43,7.33,2.87,21.5,0.5,bending1,0
119750,44.5,0.5,3.0,1.22,21.5,0.5,bending1,0
